idx	chrom	start	end	K562	HepG2	GM12878	HSC	Liver	NaiveB
7633	chr7	115544346	115675418	False	False	False	False	False	False
7634	chr7	115847612	115978684	False	True	False	True	False	False
7635	chr7	116150878	116281950	True	True	True	True	True	True
7636	chr7	116454144	116585216	True	True	True	True	True	True
7637	chr7	116757410	116888482	True	True	True	True	True	True
7638	chr7	117060676	117191748	True	True	True	True	True	True
7639	chr7	117363942	117495014	False	True	True	True	True	False
7640	chr7	117667208	117798280	True	False	True	True	True	False
7641	chr7	117970474	118101546	False	True	True	False	True	False
7642	chr7	118273740	118404812	False	False	True	False	False	False
7643	chr7	118577006	118708078	False	False	False	False	False	False
7644	chr7	118880272	119011344	False	False	False	False	False	False
7645	chr7	119183538	119314610	False	False	True	False	True	False
7646	chr7	119486804	119617876	False	False	False	False	False	False
7647	chr7	119790070	119921142	True	False	False	False	False	False
7648	chr7	120093336	120224408	False	False	False	False	False	False
7649	chr7	120396602	120527674	False	False	True	False	False	False
7650	chr7	120699868	120830940	False	False	True	True	True	True
7651	chr7	121003134	121134206	True	False	False	True	True	True
7652	chr7	121306400	121437472	True	True	True	True	True	True
7653	chr7	121609666	121740738	False	True	False	False	True	False
7654	chr7	121912932	122044004	False	False	True	False	True	True
7655	chr7	122216198	122347270	False	True	False	True	True	False
7656	chr7	122519464	122650536	False	False	True	True	False	True
7657	chr7	122822730	122953802	False	True	True	True	True	False
7658	chr7	123125996	123257068	False	False	True	True	True	False
7659	chr7	123429262	123560334	True	True	True	False	True	True
7660	chr7	123732528	123863600	True	True	True	True	True	True
7661	chr7	124035794	124166866	False	False	True	True	False	False
7662	chr7	124339060	124470132	False	True	True	False	False	False
7663	chr7	124642326	124773398	False	False	False	False	True	False
7664	chr7	124945592	125076664	True	False	False	False	False	False
7665	chr7	125248858	125379930	False	False	True	False	False	True
7666	chr7	125552124	125683196	False	False	True	False	False	False
7667	chr7	125855390	125986462	False	False	False	True	False	False
7668	chr7	126158656	126289728	False	False	True	False	False	False
7669	chr7	126461922	126592994	False	False	True	True	False	False
7670	chr7	126765188	126896260	False	False	True	True	True	False
7671	chr7	127068454	127199526	False	True	False	False	False	False
7672	chr7	127371720	127502792	True	True	True	True	True	True
7673	chr7	127674986	127806058	False	True	True	True	True	True
7674	chr7	127978252	128109324	True	True	True	True	True	True
7675	chr7	128281518	128412590	True	True	True	True	True	True
7676	chr7	128584784	128715856	True	True	True	False	False	True
7677	chr7	128888050	129019122	False	True	True	True	True	True
7678	chr7	129191316	129322388	True	True	True	True	True	True
7679	chr7	129494582	129625654	True	True	True	True	True	True
7680	chr7	129797848	129928920	True	True	True	False	True	True
7681	chr7	130101114	130232186	True	True	True	True	True	True
7682	chr7	130404380	130535452	True	True	True	True	True	True
7683	chr7	130707646	130838718	True	True	True	True	True	True
7684	chr7	131010912	131141984	True	True	True	True	True	True
7685	chr7	131314178	131445250	True	True	True	True	True	True
7686	chr7	131617444	131748516	False	True	True	True	True	True
7687	chr7	131920710	132051782	False	True	False	True	False	False
7688	chr7	132223976	132355048	False	True	True	True	True	True
7689	chr7	132527242	132658314	False	True	True	True	True	True
7690	chr7	132830508	132961580	False	False	True	False	False	False
7691	chr7	133133774	133264846	True	True	True	True	True	True
7692	chr7	133437040	133568112	False	False	False	False	False	False
7693	chr7	133740306	133871378	False	True	True	False	False	False
7694	chr7	134043572	134174644	True	True	True	True	True	True
7695	chr7	134346838	134477910	True	True	True	True	True	True
7696	chr7	134650104	134781176	True	True	True	True	True	True
7697	chr7	134953370	135084442	True	True	True	True	True	True
7698	chr7	135256636	135387708	False	True	True	True	True	True
7699	chr7	135559902	135690974	True	True	True	True	True	True
7700	chr7	135863168	135994240	True	True	True	True	True	True
7701	chr7	136166434	136297506	False	False	False	False	False	False
7702	chr7	136469700	136600772	False	False	False	False	False	False
7703	chr7	136772966	136904038	False	False	False	True	False	False
7704	chr7	137076232	137207304	False	False	True	True	True	False
7705	chr7	137379498	137510570	False	False	False	False	False	False
7706	chr7	137682764	137813836	False	True	True	True	True	False
7707	chr7	137986030	138117102	True	True	True	True	True	True
7708	chr7	138289296	138420368	True	True	True	False	False	True
7709	chr7	138592562	138723634	False	True	False	False	True	False
7710	chr7	138895828	139026900	True	True	True	True	True	True
7711	chr7	139199094	139330166	True	True	True	True	True	True
7712	chr7	139502360	139633432	True	True	True	True	False	False
7713	chr7	139805626	139936698	True	True	True	True	True	True
7714	chr7	140108892	140239964	True	True	True	True	True	True
7715	chr7	140412158	140543230	True	True	True	True	True	True
7716	chr7	140715424	140846496	True	True	True	False	True	True
7717	chr7	141018690	141149762	False	True	False	True	True	False
7718	chr7	141321956	141453028	False	False	False	True	False	False
7719	chr7	141625222	141756294	True	True	True	True	True	True
7720	chr7	141928488	142059560	False	True	False	True	True	True
7721	chr7	142231754	142362826	False	True	False	True	False	False
7722	chr7	142838286	142969358	True	True	True	True	True	True
7723	chr7	143141552	143272624	True	True	True	True	True	True
7724	chr7	143444818	143575890	True	True	False	True	True	False
7725	chr7	143748084	143879156	True	True	True	False	True	True
7726	chr7	144657882	144788954	False	False	True	True	False	False
7727	chr7	144961148	145092220	False	False	False	False	False	False
7728	chr7	145264414	145395486	False	False	False	False	False	False
7729	chr7	145567680	145698752	False	False	False	False	False	False
7730	chr7	146174212	146305284	False	False	False	True	False	False
7731	chr7	146477478	146608550	False	False	False	False	False	False
7732	chr7	146780744	146911816	False	False	False	False	False	False
7733	chr7	147084010	147215082	False	False	False	False	False	False
7734	chr7	147387276	147518348	False	False	False	True	False	False
7735	chr7	147690542	147821614	False	False	False	False	False	False
7736	chr7	147993808	148124880	False	True	False	True	False	False
7737	chr7	148297074	148428146	False	True	False	True	True	True
7738	chr7	148600340	148731412	True	True	True	True	True	True
7739	chr7	148903606	149034678	True	True	True	True	True	True
7740	chr7	149206872	149337944	True	True	True	True	True	True
7741	chr7	149510138	149641210	True	True	True	False	True	True
7742	chr7	149813404	149944476	True	True	True	True	True	True
7743	chr7	150116670	150247742	False	True	True	False	True	False
7744	chr7	150419936	150551008	True	True	True	True	True	True
7745	chr7	150723202	150854274	True	True	True	True	True	False
7746	chr7	151026468	151157540	True	True	True	True	True	True
7747	chr7	151329734	151460806	True	True	True	False	True	True
7748	chr7	151633000	151764072	False	True	True	True	True	True
7749	chr7	151936266	152067338	True	True	True	True	True	True
7750	chr7	152542798	152673870	False	True	True	False	True	False
7751	chr7	152846064	152977136	False	True	True	False	True	False
7752	chr7	153149330	153280402	False	True	False	False	False	False
7753	chr7	153452596	153583668	False	False	False	False	False	False
7754	chr7	153755862	153886934	False	False	False	False	False	False
7755	chr7	154059128	154190200	False	False	False	True	False	False
7756	chr7	154362394	154493466	False	False	False	False	True	False
7757	chr7	154665660	154796732	True	True	False	True	False	False
7758	chr7	154968926	155099998	True	True	True	False	True	True
7759	chr7	155272192	155403264	True	True	True	True	True	True
7760	chr7	155575458	155706530	True	True	True	True	True	True
7761	chr7	155878724	156009796	False	True	False	False	True	False
7762	chr7	156181990	156313062	False	False	False	False	True	False
7763	chr7	156485256	156616328	False	True	True	False	True	False
7764	chr7	156788522	156919594	True	True	True	True	True	True
7765	chr7	157091788	157222860	True	True	True	False	True	True
7766	chr7	157395054	157526126	True	True	True	True	True	False
7767	chr7	157698320	157829392	False	False	False	True	False	False
7768	chr7	158304852	158435924	False	True	False	False	True	False
7769	chr7	158608118	158739190	True	True	True	False	True	True
7770	chr8	0	131072	False	False	False	False	False	False
7771	chr8	303363	434435	True	True	True	False	True	True
7772	chr8	606726	737798	True	True	True	False	True	True
7773	chr8	910089	1041161	False	True	False	False	True	False
7774	chr8	1213452	1344524	False	False	False	False	False	False
7775	chr8	1516815	1647887	False	False	False	True	False	False
7776	chr8	1820178	1951250	True	False	False	True	True	True
7777	chr8	2123541	2254613	False	True	False	True	True	True
7778	chr8	2426904	2557976	False	True	True	False	True	False
7779	chr8	2730267	2861339	True	False	True	False	False	True
7780	chr8	3033630	3164702	True	False	False	False	False	False
7781	chr8	3336993	3468065	False	False	False	False	False	False
7782	chr8	3640356	3771428	False	False	False	False	False	False
7783	chr8	3943719	4074791	False	True	False	False	True	False
7784	chr8	4247082	4378154	False	True	False	False	True	False
7785	chr8	4550445	4681517	False	False	False	False	False	False
7786	chr8	4853808	4984880	False	False	False	True	False	False
7787	chr8	5157171	5288243	False	False	False	False	False	False
7788	chr8	5460534	5591606	False	False	False	False	False	False
7789	chr8	5763897	5894969	False	False	False	False	False	False
7790	chr8	6067260	6198332	False	True	True	True	False	False
7791	chr8	6370623	6501695	True	True	True	False	True	True
7792	chr8	6673986	6805058	True	True	True	True	True	True
7793	chr8	6977349	7108421	False	True	True	False	False	True
7794	chr8	8494164	8625236	False	True	True	False	True	True
7795	chr8	8797527	8928599	True	True	True	True	True	True
7796	chr8	9100890	9231962	True	True	True	True	True	True
7797	chr8	9404253	9535325	False	False	True	True	True	False
7798	chr8	9707616	9838688	False	True	True	True	True	True
7799	chr8	10010979	10142051	True	True	True	True	True	True
7800	chr8	10314342	10445414	False	True	True	True	True	True
7801	chr8	10617705	10748777	True	True	False	False	True	True
7802	chr8	10921068	11052140	True	True	True	False	True	True
7803	chr8	11224431	11355503	True	True	True	True	True	True
7804	chr8	11527794	11658866	True	True	True	True	True	True
7805	chr8	11831157	11962229	True	True	True	True	True	True
7806	chr8	12741246	12872318	True	True	True	True	True	True
7807	chr8	13044609	13175681	True	True	True	True	True	True
7808	chr8	13347972	13479044	False	True	False	True	True	False
7809	chr8	13651335	13782407	False	False	False	True	False	False
7810	chr8	13954698	14085770	False	False	False	False	False	False
7811	chr8	14258061	14389133	False	True	False	False	False	False
7812	chr8	14561424	14692496	False	False	False	False	False	False
7813	chr8	14864787	14995859	False	False	False	False	False	True
7814	chr8	15168150	15299222	False	False	False	True	False	False
7815	chr8	15471513	15602585	True	False	False	True	True	False
7816	chr8	15774876	15905948	False	False	False	False	False	False
7817	chr8	16078239	16209311	False	False	False	True	False	True
7818	chr8	16381602	16512674	False	False	False	False	False	True
7819	chr8	16684965	16816037	False	False	False	True	True	False
7820	chr8	16988328	17119400	False	True	False	True	True	True
7821	chr8	17291691	17422763	True	True	False	True	True	False
7822	chr8	17595054	17726126	False	True	True	True	True	True
7823	chr8	17898417	18029489	True	True	True	True	True	True
7824	chr8	18201780	18332852	True	True	True	True	True	True
7825	chr8	18505143	18636215	False	True	True	True	False	False
7826	chr8	18808506	18939578	False	True	True	True	True	True
7827	chr8	19111869	19242941	False	True	True	True	True	True
7828	chr8	19415232	19546304	False	False	False	True	True	True
7829	chr8	19718595	19849667	True	True	True	True	True	True
7830	chr8	20021958	20153030	True	True	False	True	True	False
7831	chr8	20325321	20456393	False	True	True	True	True	True
7832	chr8	20628684	20759756	False	False	False	True	False	False
7833	chr8	20932047	21063119	False	True	True	False	True	True
7834	chr8	21235410	21366482	False	False	True	False	False	False
7835	chr8	21538773	21669845	False	False	False	False	False	False
7836	chr8	21842136	21973208	True	True	True	True	True	True
7837	chr8	22145499	22276571	True	True	True	True	True	True
7838	chr8	22448862	22579934	True	True	True	True	True	True
7839	chr8	22752225	22883297	False	True	True	True	True	True
7840	chr8	23055588	23186660	True	True	True	True	True	True
7841	chr8	23358951	23490023	True	True	True	True	True	True
7842	chr8	23662314	23793386	False	True	True	True	True	True
7843	chr8	23965677	24096749	False	True	True	False	True	True
7844	chr8	24269040	24400112	False	False	True	True	True	True
7845	chr8	24572403	24703475	False	False	False	False	True	False
7846	chr8	24875766	25006838	False	True	True	True	True	False
7847	chr8	25179129	25310201	False	True	True	True	True	False
7848	chr8	25482492	25613564	False	True	False	True	True	False
7849	chr8	25785855	25916927	False	False	False	False	False	False
7850	chr8	26089218	26220290	False	False	True	True	True	True
7851	chr8	26392581	26523653	True	True	True	True	True	True
7852	chr8	26695944	26827016	False	False	False	False	True	False
7853	chr8	26999307	27130379	False	True	False	False	True	False
7854	chr8	27302670	27433742	True	True	True	True	True	True
7855	chr8	27606033	27737105	True	True	True	True	True	True
7856	chr8	27909396	28040468	True	True	True	True	True	True
7857	chr8	28212759	28343831	False	True	True	True	True	True
7858	chr8	28516122	28647194	True	True	True	True	True	True
7859	chr8	28819485	28950557	True	True	True	True	True	True
7860	chr8	29122848	29253920	True	True	True	True	True	True
7861	chr8	29426211	29557283	False	True	True	True	True	True
7862	chr8	29729574	29860646	False	True	True	True	True	True
7863	chr8	30032937	30164009	True	True	True	True	True	True
7864	chr8	30336300	30467372	False	True	False	True	True	True
7865	chr8	30639663	30770735	True	True	True	True	True	True
7866	chr8	30943026	31074098	True	True	True	True	True	True
7867	chr8	31246389	31377461	False	True	False	True	False	False
7868	chr8	31549752	31680824	False	True	False	False	False	False
7869	chr8	31853115	31984187	False	False	False	False	False	False
7870	chr8	32156478	32287550	False	False	False	True	False	False
7871	chr8	32459841	32590913	False	True	True	True	True	False
7872	chr8	32763204	32894276	False	False	True	False	False	False
7873	chr8	33066567	33197639	False	True	False	False	True	False
7874	chr8	33369930	33501002	True	True	True	True	True	True
7875	chr8	33673293	33804365	False	True	True	True	False	False
7876	chr8	33976656	34107728	False	False	False	False	False	False
7877	chr8	34280019	34411091	False	False	False	False	False	False
7878	chr8	34583382	34714454	False	False	False	False	False	False
7879	chr8	34886745	35017817	False	False	False	False	True	False
7880	chr8	35190108	35321180	False	False	False	True	False	False
7881	chr8	35493471	35624543	False	False	False	False	True	False
7882	chr8	35796834	35927906	False	False	True	False	False	True
7883	chr8	36100197	36231269	False	False	False	False	False	False
7884	chr8	36403560	36534632	False	False	False	False	False	False
7885	chr8	36706923	36837995	False	False	False	True	False	False
7886	chr8	37010286	37141358	False	False	False	True	True	False
7887	chr8	37313649	37444721	False	True	True	True	True	True
7888	chr8	37617012	37748084	True	True	True	True	True	True
7889	chr8	37920375	38051447	True	True	True	True	True	True
7890	chr8	38223738	38354810	True	True	True	True	True	True
7891	chr8	38527101	38658173	False	True	True	True	True	True
7892	chr8	38830464	38961536	True	True	True	True	True	True
7893	chr8	39133827	39264899	False	False	False	False	False	False
7894	chr8	39437190	39568262	False	False	True	True	False	False
7895	chr8	39740553	39871625	False	False	True	False	False	False
7896	chr8	40043916	40174988	False	True	True	True	True	False
7897	chr8	40347279	40478351	False	True	False	False	True	False
7898	chr8	40650642	40781714	True	False	False	True	False	False
7899	chr8	40954005	41085077	False	False	False	True	False	False
7900	chr8	41257368	41388440	False	True	True	True	False	False
7901	chr8	41560731	41691803	True	True	True	True	True	True
7902	chr8	41864094	41995166	False	True	True	True	True	True
7903	chr8	42167457	42298529	True	True	True	True	True	True
7904	chr8	42470820	42601892	True	True	True	True	True	True
7905	chr8	42774183	42905255	True	True	True	True	True	True
7906	chr8	43380909	43511981	False	False	False	False	False	False
7907	chr8	43684272	43815344	False	False	False	False	False	False
7908	chr8	46111176	46242248	False	False	False	False	False	False
7909	chr8	46414539	46545611	False	False	False	False	False	False
7910	chr8	47021265	47152337	False	False	False	False	False	False
7911	chr8	47324628	47455700	False	True	True	False	True	False
7912	chr8	47627991	47759063	True	True	True	True	True	False
7913	chr8	47931354	48062426	True	True	True	True	True	True
7914	chr8	48234717	48365789	False	True	True	False	True	True
7915	chr8	48538080	48669152	False	False	True	False	True	False
7916	chr8	48841443	48972515	True	True	True	True	True	True
7917	chr8	49144806	49275878	True	False	True	False	False	False
7918	chr8	49448169	49579241	False	False	False	False	False	False
7919	chr8	49751532	49882604	False	False	False	False	True	False
7920	chr8	50054895	50185967	False	False	True	False	False	False
7921	chr8	50358258	50489330	False	False	False	False	False	False
7922	chr8	50661621	50792693	False	False	False	False	True	False
7923	chr8	50964984	51096056	False	False	True	False	False	False
7924	chr8	51268347	51399419	False	False	True	False	False	True
7925	chr8	51571710	51702782	False	False	True	False	False	False
7926	chr8	51875073	52006145	True	True	True	False	True	True
7927	chr8	52178436	52309508	False	True	True	False	False	True
7928	chr8	52481799	52612871	False	True	False	True	True	True
7929	chr8	52785162	52916234	False	False	False	False	True	False
7930	chr8	53088525	53219597	False	False	False	False	False	True
7931	chr8	53391888	53522960	False	False	False	False	False	False
7932	chr8	53695251	53826323	True	True	True	False	True	True
7933	chr8	53998614	54129686	True	True	True	False	True	True
7934	chr8	54301977	54433049	False	True	False	True	True	False
7935	chr8	54605340	54736412	False	False	False	False	False	False
7936	chr8	54908703	55039775	False	True	True	False	False	False
7937	chr8	55212066	55343138	False	False	False	False	False	False
7938	chr8	55515429	55646501	False	False	True	False	False	False
7939	chr8	55818792	55949864	True	True	True	True	True	True
7940	chr8	56122155	56253227	True	True	True	True	True	True
7941	chr8	56425518	56556590	False	True	False	True	False	True
7942	chr8	56728881	56859953	False	False	False	False	True	True
7943	chr8	57032244	57163316	False	False	False	False	True	False
7944	chr8	57335607	57466679	False	True	True	False	True	True
7945	chr8	57638970	57770042	False	True	False	False	True	False
7946	chr8	57942333	58073405	False	True	True	True	True	False
7947	chr8	58245696	58376768	False	True	True	True	False	False
7948	chr8	58549059	58680131	True	True	True	True	True	True
7949	chr8	58852422	58983494	False	False	True	True	False	True
7950	chr8	59459148	59590220	False	False	False	True	False	True
7951	chr8	59762511	59893583	False	False	False	True	False	False
7952	chr8	60065874	60196946	False	False	False	True	False	True
7953	chr8	60369237	60500309	False	True	True	True	True	True
7954	chr8	60672600	60803672	True	True	True	True	True	True
7955	chr8	60975963	61107035	True	True	True	True	True	True
7956	chr8	61279326	61410398	False	True	True	True	True	False
7957	chr8	61582689	61713761	False	False	True	True	True	False
7958	chr8	61886052	62017124	False	False	False	False	False	False
7959	chr8	62189415	62320487	False	True	False	True	False	False
7960	chr8	62492778	62623850	False	True	False	False	True	True
7961	chr8	62796141	62927213	False	True	True	False	False	False
7962	chr8	63099504	63230576	True	True	True	True	True	True
7963	chr8	63402867	63533939	False	False	False	False	False	False
7964	chr8	63706230	63837302	False	False	False	False	False	False
7965	chr8	64009593	64140665	False	False	False	False	False	False
7966	chr8	64312956	64444028	False	True	False	True	True	False
7967	chr8	64616319	64747391	False	False	True	False	True	True
7968	chr8	64919682	65050754	False	False	True	False	True	False
7969	chr8	65223045	65354117	False	False	False	False	False	False
7970	chr8	65526408	65657480	True	True	True	True	True	True
7971	chr8	65829771	65960843	True	True	True	True	True	True
7972	chr8	66133134	66264206	True	True	True	True	True	True
7973	chr8	66436497	66567569	True	True	True	True	True	True
7974	chr8	66739860	66870932	True	True	True	True	True	True
7975	chr8	67043223	67174295	True	True	True	True	True	True
7976	chr8	67346586	67477658	True	False	True	True	False	True
7977	chr8	67649949	67781021	False	True	True	True	False	False
7978	chr8	67953312	68084384	False	False	True	True	True	False
7979	chr8	68256675	68387747	False	False	True	True	False	False
7980	chr8	68560038	68691110	False	False	False	True	False	False
7981	chr8	68863401	68994473	False	False	False	False	True	False
7982	chr8	69166764	69297836	False	True	False	False	False	False
7983	chr8	69470127	69601199	False	False	True	False	True	False
7984	chr8	69773490	69904562	False	True	True	True	True	True
7985	chr8	70076853	70207925	True	True	True	True	True	True
7986	chr8	70380216	70511288	True	True	True	True	True	True
7987	chr8	70683579	70814651	False	True	False	False	True	False
7988	chr8	70986942	71118014	False	False	True	False	True	False
7989	chr8	71593668	71724740	False	False	False	False	False	False
7990	chr8	71897031	72028103	True	True	True	False	True	False
7991	chr8	72200394	72331466	False	False	True	False	False	False
7992	chr8	72503757	72634829	False	True	False	False	False	False
7993	chr8	72807120	72938192	False	True	True	True	True	False
7994	chr8	73110483	73241555	True	True	True	False	True	True
7995	chr8	73413846	73544918	True	True	True	True	True	False
7996	chr8	73717209	73848281	True	True	True	True	True	True
7997	chr8	74020572	74151644	False	False	True	True	True	True
7998	chr8	74323935	74455007	True	True	True	True	True	True
7999	chr8	74627298	74758370	False	False	False	False	True	False
8000	chr8	74930661	75061733	False	True	False	True	False	True
8001	chr8	75234024	75365096	False	True	True	False	True	False
8002	chr8	75537387	75668459	False	False	True	False	False	False
8003	chr8	75840750	75971822	False	True	False	False	False	False
8004	chr8	76144113	76275185	False	False	False	False	False	False
8005	chr8	76447476	76578548	False	False	True	False	False	False
8006	chr8	76750839	76881911	False	False	False	True	False	False
8007	chr8	77054202	77185274	False	False	True	False	False	False
8008	chr8	77357565	77488637	False	False	False	False	True	False
8009	chr8	77660928	77792000	False	False	False	False	False	False
8010	chr8	77964291	78095363	False	False	False	False	False	False
8011	chr8	78267654	78398726	False	False	False	False	False	False
8012	chr8	78571017	78702089	True	True	True	True	True	True
8013	chr8	78874380	79005452	False	False	True	False	False	True
8014	chr8	79177743	79308815	False	False	False	False	False	False
8015	chr8	79481106	79612178	False	False	False	False	False	False
8016	chr8	79784469	79915541	True	True	True	True	True	True
8017	chr8	80087832	80218904	True	True	True	True	True	True
8018	chr8	80391195	80522267	False	True	True	True	True	True
8019	chr8	80694558	80825630	False	True	False	True	True	True
8020	chr8	80997921	81128993	False	True	True	True	True	True
8021	chr8	81301284	81432356	False	True	True	True	True	True
8022	chr8	81604647	81735719	True	True	True	True	True	True
8023	chr8	81908010	82039082	False	True	False	True	False	False
8024	chr8	82211373	82342445	False	False	False	True	False	False
8025	chr8	82514736	82645808	False	False	False	False	False	False
8026	chr8	82818099	82949171	False	False	False	False	False	False
8027	chr8	83121462	83252534	False	False	False	False	False	True
8028	chr8	83424825	83555897	False	False	False	False	False	False
8029	chr8	83728188	83859260	False	False	False	False	False	True
8030	chr8	84031551	84162623	False	False	False	False	False	False
8031	chr8	84334914	84465986	False	False	False	False	False	False
8032	chr8	84638277	84769349	False	False	False	False	False	False
8033	chr8	84941640	85072712	False	True	True	False	False	False
8034	chr8	85245003	85376075	True	True	True	True	True	True
8035	chr8	85851729	85982801	True	False	False	True	True	True
8036	chr8	86155092	86286164	False	True	True	True	True	False
8037	chr8	86458455	86589527	True	True	True	False	True	True
8038	chr8	86761818	86892890	False	False	True	False	False	False
8039	chr8	87065181	87196253	False	False	False	False	False	False
8040	chr8	87368544	87499616	False	False	False	False	False	False
8041	chr8	87671907	87802979	False	False	False	False	False	False
8042	chr8	87975270	88106342	False	False	False	False	False	False
8043	chr8	88278633	88409705	False	False	True	True	False	False
8044	chr8	88885359	89016431	False	False	False	False	False	False
8045	chr8	89188722	89319794	False	False	False	False	False	False
8046	chr8	89492085	89623157	False	True	True	False	False	False
8047	chr8	89795448	89926520	True	True	True	True	True	True
8048	chr8	90098811	90229883	True	True	False	False	False	False
8049	chr8	90402174	90533246	False	False	True	False	True	True
8050	chr8	90705537	90836609	False	False	False	True	False	False
8051	chr8	91008900	91139972	True	True	True	True	True	True
8052	chr8	91312263	91443335	False	False	True	True	True	False
8053	chr8	91615626	91746698	False	False	False	False	False	False
8054	chr8	91918989	92050061	False	False	False	True	False	False
8055	chr8	92222352	92353424	False	False	True	False	False	False
8056	chr8	92525715	92656787	False	False	True	True	True	False
8057	chr8	92829078	92960150	False	False	False	False	False	False
8058	chr8	93132441	93263513	False	False	False	False	False	False
8059	chr8	93435804	93566876	True	False	False	False	False	False
8060	chr8	93739167	93870239	True	True	True	True	True	True
8061	chr8	94042530	94173602	True	True	True	False	True	True
8062	chr8	94345893	94476965	True	True	True	True	True	True
8063	chr8	94649256	94780328	True	True	True	True	True	True
8064	chr8	94952619	95083691	True	True	True	True	True	True
8065	chr8	95255982	95387054	True	True	True	True	True	True
8066	chr8	95559345	95690417	False	False	False	True	True	True
8067	chr8	95862708	95993780	False	False	False	True	False	True
8068	chr8	96469434	96600506	False	True	False	True	True	False
8069	chr8	96772797	96903869	True	True	False	False	True	True
8070	chr8	97076160	97207232	False	True	False	True	True	False
8071	chr8	97379523	97510595	False	False	False	True	True	False
8072	chr8	97682886	97813958	True	True	True	False	True	True
8073	chr8	97986249	98117321	True	True	True	False	True	True
8074	chr8	98289612	98420684	True	True	True	False	True	True
8075	chr8	98592975	98724047	False	True	True	True	False	False
8076	chr8	98896338	99027410	True	True	True	True	True	True
8077	chr8	99199701	99330773	False	False	False	True	False	True
8078	chr8	99503064	99634136	False	False	False	True	False	False
8079	chr8	99806427	99937499	False	True	True	True	True	True
8080	chr8	100109790	100240862	True	True	True	True	True	True
8081	chr8	100413153	100544225	True	True	True	True	True	True
8082	chr8	100716516	100847588	True	True	True	True	True	True
8083	chr8	101019879	101150951	True	True	True	True	True	True
8084	chr8	101323242	101454314	False	True	True	False	True	True
8085	chr8	101626605	101757677	False	False	True	False	True	False
8086	chr8	101929968	102061040	False	False	True	False	True	True
8087	chr8	102233331	102364403	True	True	True	True	True	True
8088	chr8	102536694	102667766	True	True	True	True	True	True
8089	chr8	102840057	102971129	True	True	True	True	True	True
8090	chr8	103143420	103274492	False	False	False	False	True	True
8091	chr8	103446783	103577855	True	True	True	True	True	True
8092	chr8	103750146	103881218	False	False	False	True	False	False
8093	chr8	104053509	104184581	False	False	True	False	True	False
8094	chr8	104356872	104487944	False	True	True	True	True	True
8095	chr8	104660235	104791307	True	True	True	True	True	False
8096	chr8	104963598	105094670	False	True	False	False	False	False
8097	chr8	105266961	105398033	True	False	False	True	True	True
8098	chr8	105570324	105701396	False	False	False	False	True	False
8099	chr8	105873687	106004759	False	True	False	True	False	False
8100	chr8	106177050	106308122	True	True	True	True	True	True
8101	chr8	106480413	106611485	False	True	True	True	True	True
8102	chr8	106783776	106914848	False	True	True	False	True	True
8103	chr8	107087139	107218211	True	True	False	False	False	False
8104	chr8	107390502	107521574	True	False	False	True	True	False
8105	chr8	107693865	107824937	False	False	False	False	True	False
8106	chr8	107997228	108128300	False	False	True	True	False	False
8107	chr8	108300591	108431663	False	False	True	False	True	False
8108	chr8	108603954	108735026	False	True	False	True	True	True
8109	chr8	108907317	109038389	False	False	True	False	False	True
8110	chr8	109210680	109341752	True	True	True	True	True	True
8111	chr8	109514043	109645115	True	True	True	True	True	True
8112	chr8	109817406	109948478	False	False	False	False	False	False
8113	chr8	110120769	110251841	False	True	False	False	False	True
8114	chr8	110424132	110555204	False	False	False	False	False	False
8115	chr8	110727495	110858567	False	True	False	False	False	False
8116	chr8	111030858	111161930	False	False	False	False	False	False
8117	chr8	111334221	111465293	False	False	False	False	False	False
8118	chr8	111637584	111768656	False	False	False	False	False	False
8119	chr8	111940947	112072019	False	True	False	False	False	False
8120	chr8	112244310	112375382	False	False	False	False	False	False
8121	chr8	112547673	112678745	False	False	False	False	False	False
8122	chr8	112851036	112982108	False	False	True	False	False	False
8123	chr8	113154399	113285471	False	False	False	False	False	False
8124	chr8	113457762	113588834	False	False	True	False	False	False
8125	chr8	113761125	113892197	False	False	False	False	False	False
8126	chr8	114064488	114195560	False	False	False	False	False	False
8127	chr8	114367851	114498923	False	False	False	False	False	False
8128	chr8	114671214	114802286	False	False	False	False	False	False
8129	chr8	114974577	115105649	False	False	True	True	True	False
8130	chr8	115277940	115409012	False	False	False	True	False	True
8131	chr8	115581303	115712375	True	True	True	True	True	True
8132	chr8	115884666	116015738	False	False	True	False	True	False
8133	chr8	116188029	116319101	False	False	False	False	False	False
8134	chr8	116491392	116622464	False	False	False	True	False	False
8135	chr8	116794755	116925827	True	True	True	True	True	True
8136	chr8	117098118	117229190	False	False	False	False	False	False
8137	chr8	117401481	117532553	True	True	True	True	True	True
8138	chr8	117704844	117835916	False	True	False	True	True	False
8139	chr8	118008207	118139279	True	True	True	True	True	True
8140	chr8	118311570	118442642	False	True	True	True	True	True
8141	chr8	118614933	118746005	False	True	True	True	True	True
8142	chr8	118918296	119049368	False	True	True	True	True	False
8143	chr8	119221659	119352731	False	True	False	True	False	False
8144	chr8	119525022	119656094	False	False	True	True	True	True
8145	chr8	119828385	119959457	True	True	True	True	True	True
8146	chr8	120131748	120262820	False	False	False	True	False	False
8147	chr8	120435111	120566183	True	True	True	False	True	True
8148	chr8	120738474	120869546	False	True	True	True	True	True
8149	chr8	121041837	121172909	False	True	False	False	True	False
